YEAR,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PROFIT,VolumeARG
2016/1/0/0,-50.87090347,TCM,27.1,20.3,4.92E+11,1.33E+13,22242983693,6.52E+11,7.39E+11,1.31E+11,4500000000,2.91E+11,6.58E+11,1.25E+12,0.749077491,493636
2016/1/0/0,-23.82022094,TCR,8.5,8.4,4.45E+11,3.78E+12,10265468376,2.87E+11,3.71E+11,1.30E+11,,1.74E+11,4.97E+11,7.74E+11,0.988235294,56682
2016/1/0/0,-23994.21607,TDC,7.3,5.8,1.00E+12,7.30E+12,-22729964220,1.62E+11,2.02E+11,23113228857,3903381000,1.10E+12,3.77E+12,3.40E+12,0.794520548,153159
2016/1/0/0,-5.79582506,TDH,13.6,12.7,7.10E+11,9.66E+12,12991438880,1.13E+11,1.31E+11,2.55E+11,2.40E+11,7.58E+11,4.15E+11,8.98E+11,0.933823529,94324
2016/1/0/0,-118.6236433,TEG,14,12,1.50E+11,2.10E+12,5987965491,28506766124,34982105851,1439720466,,66433574130,,5839080538,0.857142857,403330
2016/1/0/0,-53.27283271,TLH,10.5,10.6,8.46E+11,8.88E+12,1.06E+11,8.79E+11,1.01E+12,1.27E+11,14385282865,3.33E+11,7.90E+11,9.35E+11,1.00952381,1538056
2016/1/0/0,-316.5787487,TMT,39.7,28.2,3.73E+11,1.48E+13,17645584530,6.53E+11,7.44E+11,88646176085,350000000,1.09E+11,1.51E+12,1.63E+12,0.710327456,90033
2016/1/0/0,-535.9762302,TNA,57,56,80000000000,4.56E+12,30682576681,7.88E+11,8.46E+11,29095382728,40000000000,1.24E+11,6.16E+11,6.91E+11,0.98245614,33385
2016/1/0/0,-3.328272787,TNT,24.8,30,2.55E+11,6.32E+12,533685214,20393954000,21408132780,1130845624,,1.32E+11,,1.16E+11,1.209677419,478540
2016/1/0/0,-1.466702717,TRC,23,21.1,3.00E+11,6.90E+12,8508682512,48625734188,52239489978,73120786717,,1.75E+11,70662958088,76711529886,0.917391304,61625
2016/1/0/0,-112.7493169,TSC,7.5,5.2,1.48E+12,1.11E+13,22070890031,3.42E+11,3.84E+11,22568275939,3.88E+11,6.71E+11,1.74E+11,2.66E+11,0.693333333,2451826
2016/1/0/0,-18.30036841,TTB,11.8,6.6,4.26E+11,5.03E+12,9430952920,83095284592,98347641911,19713571673,,51674755132,59067771162,30254829418,0.559322034,374495
2016/1/0/0,-152.0739364,TTF,27.2,21.5,1.40E+12,3.81E+13,54798682276,5.23E+11,6.61E+11,1.61E+11,1798174228,9.16E+11,2.52E+12,1.55E+12,0.790441176,661148
2016/1/0/0,-1.674947206,TYA,14.3,18.2,2.79E+11,3.99E+12,19883711936,2.60E+11,2.93E+11,2.41E+11,,2.33E+11,1.20E+11,2.99E+11,1.272727273,93952
2016/1/0/0,-2168.639656,UDC,3.2,3.1,3.50E+11,1.12E+12,792686256,83846929557,98446621260,20983076995,,3.24E+11,8.23E+11,1.16E+12,0.96875,88394
2016/1/0/0,-21.87367394,VCG,10.3,15,4.42E+12,4.55E+13,1.08E+11,9.95E+11,1.24E+12,1.13E+12,8.34E+11,5.70E+12,2.85E+12,9.75E+12,1.45631068,685305
2016/1/0/0,-16.90888087,VFG,63.5,74.5,1.77E+11,1.12E+13,27808054507,3.55E+11,4.95E+11,1.38E+11,,3.89E+11,4.66E+11,6.05E+11,1.173228346,36965
2016/1/0/0,-45.4640702,VGC,12.6,14.3,2.65E+12,3.34E+13,1.03E+11,1.49E+12,1.92E+12,5.42E+11,40058530395,1.46E+12,2.76E+12,4.72E+12,1.134920635,184493
2016/1/0/0,-10.01908279,VHC,29,53,9.24E+11,2.68E+13,1.01E+11,1.36E+12,1.60E+12,5.69E+11,251008141,1.32E+12,1.25E+12,2.13E+12,1.827586207,84870
2016/1/0/0,-61.1758582,VIC,52.5,51.5,1.94E+13,1.02E+15,1.04E+12,1.09E+13,1.52E+13,5.23E+12,9.94E+12,1.69E+13,2.46E+13,6.75E+13,0.980952381,955808
2016/1/0/0,-1.363906386,VIP,9,9.2,6.40E+11,5.76E+12,15487215861,1.02E+11,1.29E+11,1.45E+11,537597900,66517314360,83114242259,2.55E+11,1.022222222,190294
2016/1/0/0,-46.87282524,VIS,9.5,12,4.92E+11,4.67E+12,21816409383,6.09E+11,6.60E+11,99043827756,4740000000,2.86E+11,4.37E+11,9.57E+11,1.263157895,226461
2016/1/0/0,-55.47628179,VNE,10.1,8.5,8.24E+11,8.32E+12,-18319540811,1.72E+11,1.75E+11,34899635693,1.39E+11,7.70E+11,88455710658,7.48E+11,0.841584158,493612
2016/1/0/0,-24.05160963,VNM,142,155,1.45E+13,2.06E+15,2.16E+12,5.99E+12,1.03E+13,1.23E+12,9.31E+12,3.37E+12,4.03E+12,5.76E+12,1.091549296,783265
2016/1/0/0,-7.976021966,VNS,26.2,30.4,6.79E+11,1.78E+13,69443800349,9.71E+11,1.13E+12,2.36E+11,,91357847912,7801989351,5.89E+11,1.160305344,250798
2016/1/0/0,-4.403302597,VOS,2.2,1.8,1.40E+12,3.08E+12,-45783865569,3.68E+11,3.69E+11,1.45E+11,30000000000,4.74E+11,96508670825,6.41E+11,0.818181818,113467
2016/1/0/0,-1.480117932,VPD,11.2,11.2,1.00E+12,1.12E+13,-27779292898,52960328637,58271256835,27813225549,,91417350715,2781964266,3.13E+11,1,32334
2016/1/0/0,-268.7396696,VPH,10.2,9.3,4.53E+11,4.62E+12,17152879849,38126099946,51960237303,53227889591,131753500,3.65E+11,1.05E+12,7.25E+11,0.911764706,254558
2016/1/0/0,-0.354267892,VSC,56.5,66,4.14E+11,2.34E+13,42792541824,1.50E+11,2.25E+11,4.78E+11,41461936009,1.09E+11,12773972193,2.06E+11,1.168141593,82869
2016/1/0/0,-0.145063446,VSH,14.8,14.5,2.06E+12,3.05E+13,63067907897,37751612587,1.05E+11,9.56E+11,83500000000,6.08E+11,3.70E+11,3.27E+11,0.97972973,36587
2016/1/0/0,-10.22189222,VSI,14.2,12.2,1.32E+11,1.87E+12,4450256945,54528782190,62800767566,25843250277,70804000000,1.48E+11,33809537034,1.88E+11,0.85915493,38107
2016/1/0/0,-3.782388815,VTO,8.1,10.5,7.99E+11,6.47E+12,31119856701,2.41E+11,2.96E+11,1.01E+11,,1.11E+11,49549115189,4.68E+11,1.296296296,247211
2015/4/0/0,-1.237508312,AAA,14.8,19.2,4.95E+11,7.33E+12,21303375199,4.03E+11,4.60E+11,4.70E+11,,3.64E+11,2.14E+11,6.67E+11,1.297297297,509692
2015/4/0/0,-43.26708843,AMD,10,13.1,3.00E+11,3.00E+12,13078915756,2.81E+11,3.06E+11,23781116772,1948515663,1.13E+11,70203116891,1.39E+11,1.31,384247
2015/4/0/0,-4.504182603,ASM,17.6,18,2.15E+12,3.78E+13,33470673283,1.79E+11,2.53E+11,4.72E+11,,1.56E+12,1.02E+12,9.62E+11,1.022727273,1239779
2015/4/0/0,-50.42818697,BCG,19.6,6.5,4.07E+11,7.98E+12,,3.57E+11,4.03E+11,30022542045,700209690,3.13E+11,94776996596,3.49E+11,0.331632653,409271
2015/4/0/0,-4.060915828,BMP,121,141,4.55E+11,5.51E+13,1.11E+11,5.36E+11,7.83E+11,3.71E+11,6.70E+11,5.07E+11,3.39E+11,3.55E+11,1.165289256,76670
2015/4/0/0,-2.21505091,BTP,11.4,14.8,6.05E+11,6.90E+12,1.12E+11,3.73E+11,5.11E+11,2.93E+11,6.14E+11,5.89E+11,1.55E+11,4.87E+11,1.298245614,33887
2015/4/0/0,-28.402746,C32,34.3,47.7,1.12E+11,3.84E+12,35735032618,1.38E+11,1.91E+11,19761017430,89112146719,1.81E+11,56422082148,1.19E+11,1.390670554,93391
2015/4/0/0,-18.32865642,CAV,55,73,2.88E+11,1.58E+13,46414972132,1.21E+12,1.38E+12,2.58E+11,,6.46E+11,6.61E+11,1.37E+12,1.327272727,104550
2015/4/0/0,-65182.53795,CCL,2.6,3.5,2.62E+11,6.81E+11,795168539,7272840589,9077413937,505821541,,33219038894,1.53E+11,1.09E+11,1.346153846,105762
2015/4/0/0,-698.6881277,CDC,8,9.7,1.57E+11,1.26E+12,8673929404,73685463634,87264705221,16490778896,61078520050,1.71E+11,4.89E+11,3.88E+11,1.2125,38816
2015/4/0/0,-1.673069202,CII,22.7,24.9,2.28E+12,5.18E+13,-30640964656,2.43E+11,4.21E+11,8.82E+11,1.20E+12,1.53E+12,7.47E+11,1.67E+12,1.0969163,1160418
2015/4/0/0,-35.60742086,CMG,14.3,14.6,6.73E+11,9.62E+12,26012463717,8.34E+11,9.70E+11,88801677000,2.39E+11,7.33E+11,2.12E+11,9.78E+11,1.020979021,51642
2015/4/0/0,-59.66897069,CSM,25.8,31.2,7.40E+11,1.91E+13,76803574056,6.55E+11,8.57E+11,1.24E+11,,5.40E+11,8.76E+11,9.65E+11,1.209302326,241245
2015/4/0/0,-6.455586929,CTD,146,174,4.69E+11,6.85E+13,2.84E+11,4.99E+12,5.48E+12,1.44E+12,9.48E+11,2.61E+12,1.04E+12,4.55E+12,1.191780822,48122
2015/4/0/0,-6.521123297,CTI,18.6,23,3.30E+11,6.14E+12,17456939437,2.33E+11,3.09E+11,1.10E+11,7000000000,1.19E+11,91957118858,7.42E+11,1.23655914,124309
2015/4/0/0,-68.19405175,CVT,21.6,27,1.92E+11,4.15E+12,18449239680,1.95E+11,2.32E+11,35569328067,,69044920521,2.60E+11,3.12E+11,1.25,133484
2015/4/0/0,-805.2120675,DAG,10.3,11.3,4.93E+11,5.08E+12,7837209313,2.56E+11,2.81E+11,13120903878,,2.66E+11,3.95E+11,3.44E+11,1.097087379,227624
2015/4/0/0,-205.1974283,DBC,30.3,33,6.27E+11,1.90E+13,69469638655,1.25E+12,1.43E+12,1.46E+11,2.73E+11,4.25E+11,1.77E+12,2.41E+12,1.089108911,190970
2015/4/0/0,-1.406648149,DCM,12.7,12.7,5.29E+12,6.72E+13,2.90E+11,1.31E+12,1.72E+12,1.22E+12,2.70E+12,79781660406,3.94E+11,2.37E+12,1,210891
2015/4/0/0,-0.90666541,DHA,21.3,23.9,1.51E+11,3.22E+12,11065817339,43843089638,64348679801,73530385391,24384821222,57743875864,223309156,42400067662,1.122065728,34437
2015/4/0/0,-2166.171943,DHC,29.9,36.7,1.73E+11,5.17E+12,27515752357,1.39E+11,1.73E+11,1749061597,5000000000,97223029969,57753216349,1.08E+11,1.227424749,58536
2015/4/0/0,-52.71976153,DHM,7.2,10.4,2.35E+11,1.69E+12,275929368,72062664491,76079928834,10742121339,,60035284043,76472043052,68271445508,1.444444444,829845
2015/4/0/0,-583.1058187,DIG,8.2,8.9,3.15E+12,2.58E+13,-18140753894,1.36E+11,1.86E+11,64547509563,40000000000,6.53E+11,2.44E+12,9.95E+11,1.085365854,345976
2015/4/0/0,-13.38320751,DLG,5.9,7,1.69E+12,9.97E+12,38590937480,3.89E+11,4.33E+11,2.16E+11,8.35E+11,1.54E+12,5.33E+11,1.11E+12,1.186440678,2648359
2015/4/0/0,-6.447700617,DMC,50,69,2.67E+11,1.34E+13,42141687989,2.46E+11,3.73E+11,1.35E+11,,3.05E+11,2.76E+11,1.92E+11,1.38,37743
2015/4/0/0,-0.46785045,DPM,29,30.2,3.80E+12,1.10E+14,3.18E+11,1.55E+12,2.37E+12,5.38E+12,3.91E+11,8.38E+11,1.37E+12,1.78E+12,1.04137931,440035
2015/4/0/0,-14.54787995,DRC,40,47.5,9.14E+11,3.66E+13,1.26E+11,6.39E+11,8.55E+11,2.40E+11,,2.78E+11,7.85E+11,8.77E+11,1.1875,55846
2015/4/0/0,-9.945638729,DRH,28.5,45.7,1.84E+11,5.24E+12,0,51839425700,68103981107,3380731676,118666707,38637460040,,1.05E+11,1.603508772,209256
2015/4/0/0,-2.153617865,DXG,17.9,14.7,1.17E+12,2.09E+13,1.15E+11,2.79E+11,4.85E+11,9.10E+11,,9.25E+11,1.12E+12,1.52E+12,0.82122905,736397
2015/4/0/0,-10.92760156,ELC,22.8,22.1,5.09E+11,1.16E+13,61233782788,1.95E+11,3.13E+11,70756440806,7201543907,4.95E+11,1.40E+11,2.81E+11,0.969298246,99069
2015/4/0/0,-33.39526823,EVE,28,48.2,2.80E+11,7.84E+12,44787280792,1.44E+11,2.50E+11,45776616601,1.61E+11,2.15E+11,3.73E+11,1.60E+11,1.721428571,37259
2015/4/0/0,-41.2945553,FCM,4.8,5.8,4.10E+11,1.97E+12,7298701801,1.34E+11,1.59E+11,45367742737,,2.56E+11,2.43E+11,3.38E+11,1.208333333,397057
2015/4/0/0,-6.831840278,FCN,18.9,21.2,4.57E+11,8.64E+12,86366825115,6.43E+11,7.76E+11,3.00E+11,646800000,1.06E+12,3.89E+11,1.28E+12,1.121693122,168084
2015/4/0/0,-1.08350967,FIT,7.8,7,1.79E+12,1.40E+13,32688770382,4.80E+11,5.64E+11,7.39E+11,1.70E+12,4.70E+11,3.84E+11,1.04E+12,0.897435897,2827672
2015/4/0/0,-73.33116082,FLC,6.4,6.8,5.30E+12,3.39E+13,2.74E+11,1.66E+12,1.87E+12,1.63E+11,,3.69E+12,7.32E+11,2.37E+12,1.0625,12517547
2015/4/0/0,-5.96623534,FMC,18.4,21.6,2.00E+11,3.68E+12,18065154291,7.14E+11,7.89E+11,3.22E+11,82284720000,2.09E+11,4.39E+11,9.93E+11,1.173913043,35438
2015/4/0/0,-7.724396192,FPT,46.7,48.1,3.98E+12,1.86E+14,7.81E+11,8.29E+12,1.04E+13,3.58E+12,2.66E+12,5.72E+12,5.28E+12,1.48E+13,1.029978587,532766
2015/4/0/0,-1.690504734,GAS,38.2,50.5,1.90E+13,7.26E+14,1.10E+12,1.53E+13,1.73E+13,1.78E+13,6.08E+12,8.21E+12,1.22E+12,8.98E+12,1.321989529,881899
2015/4/0/0,-0.716004092,GMD,40.5,42.4,1.20E+12,4.86E+13,1.05E+11,7.10E+11,9.25E+11,9.02E+11,89941580440,1.48E+12,1.20E+11,1.45E+12,1.04691358,136622
2015/4/0/0,-8.14086324,GSP,14.8,15,3.00E+11,4.44E+12,6055544461,2.80E+11,3.07E+11,69288002273,2.12E+11,1.11E+11,15601357368,1.63E+11,1.013513514,75175
2015/4/0/0,-35.81923891,GTN,16.1,16.1,7.48E+11,1.20E+13,13740937160,4.81E+11,5.07E+11,58958518894,67110227391,7.05E+11,1.24E+11,8.71E+11,1,649426
2015/4/0/0,-49.83551622,HAG,7.8,7.5,7.90E+12,6.16E+13,-5.89E+11,9.26E+11,1.05E+12,9.69E+11,,8.40E+12,3.65E+12,1.28E+13,0.961538462,8618098
2015/4/0/0,-0.62926615,HAH,47.8,41.2,2.32E+11,1.11E+13,53187116035,77290837418,1.51E+11,1.58E+11,,66616690213,28171316193,1.68E+11,0.861924686,100327
2015/4/0/0,-1584.290339,HAI,5,5,1.17E+12,5.85E+12,54810269583,2.54E+11,3.05E+11,22493429896,2.88E+11,7.60E+11,9.18E+11,8.71E+11,1,1323775
2015/4/0/0,-0.001150123,HAR,5.3,4.5,9.68E+11,5.13E+12,-3855884558,1421409049,2445084898,43901646560,,3.37E+11,,68831619327,0.849056604,2161265
2015/4/0/0,-205.6494008,HAX,15.2,25.9,1.11E+11,1.69E+12,10397380782,5.97E+11,6.06E+11,22571386257,,73954801407,2.53E+11,3.10E+11,1.703947368,154592
2015/4/0/0,-234.2437898,HBC,20.2,20,7.56E+11,1.53E+13,34989946800,1.46E+12,1.56E+12,1.49E+11,8.02E+11,4.34E+12,9.26E+11,5.55E+12,0.99009901,1077415
2015/4/0/0,-1115.92108,HDC,13.6,13,4.11E+11,5.59E+12,29509527734,1.23E+11,1.69E+11,17355929814,2611451702,2.16E+11,8.53E+11,3.93E+11,0.955882353,145485
2015/4/0/0,-2.367380106,HHS,9.9,8.7,2.33E+12,2.31E+13,64245779802,6.56E+11,7.14E+11,1.17E+12,,3.42E+11,8.17E+11,1.77E+11,0.878787879,1940628
2015/4/0/0,-191.4829839,HNG,10.2,8,7.08E+12,7.22E+13,-1.13E+11,8.12E+11,8.14E+11,3.32E+11,,3.76E+12,2.96E+12,7.12E+12,0.784313725,62844
2015/4/0/0,-14.10402549,HPG,26.4,35,7.33E+12,1.94E+14,5.66E+11,5.82E+12,7.12E+12,2.37E+12,7.58E+11,1.61E+12,6.94E+12,1.00E+13,1.325757576,1143717
2015/4/0/0,-520.9152786,HQC,5.7,5.5,3.95E+12,2.25E+13,5.56E+11,3.44E+11,5.18E+11,54698803417,,3.29E+12,9.41E+11,1.65E+12,0.964912281,3145092
2015/4/0/0,-258.1479403,HSG,28.3,50,1.31E+12,3.71E+13,1.67E+11,3.19E+12,3.93E+12,2.77E+11,140000000,6.86E+11,3.53E+12,5.43E+12,1.766784452,491089
2015/4/0/0,-23.03979808,HTI,14.3,16.1,2.49E+11,3.56E+12,18199087785,45890029185,82681088913,8336932869,38000000000,15443026166,14866198585,81662840431,1.125874126,48774
2015/4/0/0,-7.22965378,IDI,8.3,7.4,9.83E+11,8.16E+12,17461015854,6.25E+11,7.20E+11,4.69E+11,3.19E+11,1.07E+12,7.71E+11,1.92E+12,0.891566265,762264
2015/4/0/0,-1704.665944,IJC,6.6,7.8,2.74E+12,1.81E+13,41583337496,1.63E+11,2.33E+11,76631571631,1500000000,6.04E+11,4.39E+12,2.28E+12,1.181818182,451017
2015/4/0/0,-11427.14327,ITC,8.1,9,6.91E+11,5.60E+12,9606496651,62356016211,78143567852,8561598600,,3.01E+11,1.62E+12,5.17E+11,1.111111111,97152
2015/4/0/0,-4.823461876,ITD,16.9,22.5,1.53E+11,2.59E+12,16007822060,1.33E+11,1.90E+11,95920825329,35549252190,1.87E+11,1.21E+11,3.00E+11,1.331360947,48658
2015/4/0/0,-488.6889913,JVC,4.2,4.3,1.13E+12,4.75E+12,-93163295027,1.47E+11,1.03E+11,8687749467,,5.81E+11,2.10E+11,1.72E+11,1.023809524,652102
2015/4/0/0,-487.3221904,KBC,11.8,13.7,4.76E+12,5.62E+13,2.64E+11,1.02E+11,2.81E+11,2.28E+11,1738191200,3.38E+12,8.36E+12,3.03E+12,1.161016949,866943
2015/4/0/0,-0.183743845,KDC,22.3,26.7,2.57E+12,5.73E+13,1.11E+11,3.05E+11,4.42E+11,1.15E+12,1.91E+12,9.66E+11,94935620376,1.35E+12,1.197309417,134466
2015/4/0/0,-6.432248673,KDH,21,23,1.80E+12,3.78E+13,1.08E+11,1.99E+11,3.35E+11,9.83E+11,44010000000,6.75E+11,5.86E+12,1.05E+12,1.095238095,135354
2015/4/0/0,-59.60206904,KMR,3.9,6.3,4.89E+11,1.91E+12,-5541428010,32953629142,40818095119,20145439853,,85298645210,1.69E+11,1.42E+11,1.615384615,207692
2015/4/0/0,-804.8991743,LCG,5.6,5.4,7.80E+11,4.37E+12,-17850514375,2.51E+11,2.13E+11,22840421001,,1.09E+12,3.58E+11,1.17E+12,0.964285714,365862
2015/4/0/0,-9.649033917,LCM,1.9,2.8,2.46E+11,4.67E+11,21383400638,8993975000,9020780000,4906421277,,76045438810,32410256359,2835891478,1.473684211,53583
2015/4/0/0,-656.0704812,LDG,10.7,10.1,7.50E+11,8.03E+12,60444228766,59799975761,1.63E+11,22026575465,,2.11E+11,1.28E+12,2.48E+11,0.943925234,459088
2015/4/0/0,-3.355276682,LHG,18.6,24.5,2.61E+11,4.85E+12,38766046602,81971427126,1.68E+11,1.28E+11,1513022589,4.68E+11,2.51E+11,1.80E+11,1.317204301,225481
2015/4/0/0,-3.297364097,LIX,66,81,2.16E+11,1.43E+13,82988579758,3.87E+11,4.91E+11,2.46E+11,,1.02E+11,1.47E+11,3.01E+11,1.227272727,35075
2015/4/0/0,-348.7628889,LSS,8.7,12.9,7.00E+11,6.09E+12,45924479881,6.60E+11,7.66E+11,44371482108,3000000000,3.45E+11,7.08E+11,9.36E+11,1.482758621,145482
2015/4/0/0,-31.3129094,MCG,3.4,3.2,5.75E+11,1.96E+12,11945561466,46638142609,78303788229,1.37E+11,20193498500,5.46E+11,5.54E+11,1.06E+12,0.941176471,140562
2015/4/0/0,-2.268845932,MHC,11.9,12.2,2.71E+11,3.22E+12,46774593280,15604323849,17571649265,6421750862,1.49E+11,1.91E+11,899000,18822511586,1.025210084,620540
2015/4/0/0,-1.677453926,MSN,72,71,7.47E+12,5.38E+14,1.36E+12,7.81E+12,1.15E+13,8.32E+12,2.94E+11,3.13E+12,4.42E+12,1.50E+13,0.986111111,93341
2015/4/0/0,-229.5869742,MWG,72.5,77.5,1.47E+12,1.07E+14,3.32E+11,6.46E+12,7.75E+12,3.44E+11,,6.36E+11,4.93E+12,4.78E+12,1.068965517,73972
2015/4/0/0,-10.12636871,NAF,27.9,29.5,3.00E+11,8.37E+12,18064734138,1.22E+11,1.55E+11,30131018198,33000000000,3.34E+11,36426934000,1.43E+11,1.05734767,161165
2015/4/0/0,-12.34626526,NCT,121,114,2.62E+11,3.17E+13,56033691146,98408746779,1.96E+11,21260283845,2.72E+11,49730903228,5063021435,79169254730,0.94214876,31648
2015/4/0/0,-5508.251191,NHA,5.8,9.5,1.16E+11,6.73E+11,2145664603,36689200924,41397773682,435603003,,23587141643,17422551093,59350836825,1.637931034,82115
2015/4/0/0,-908.7804953,NKG,11.7,18.4,4.39E+11,5.14E+12,23249815937,1.71E+12,1.83E+12,51475086265,9353917,5.33E+11,1.10E+12,2.12E+12,1.572649573,39935
2015/4/0/0,-53.09813506,NLG,23.7,23.4,1.42E+12,3.37E+13,1.32E+11,4.09E+11,6.09E+11,3.83E+11,56636025899,5.21E+11,3.67E+12,2.11E+12,0.987341772,150620
2015/4/0/0,-1.379715627,NT2,26,29,2.74E+12,7.12E+13,4.50E+11,1.19E+12,1.71E+12,1.11E+12,,1.58E+12,2.88E+11,2.02E+12,1.115384615,505861
2015/4/0/0,-82.29705585,NTL,12.3,9.6,6.36E+11,7.82E+12,49207340439,1.84E+11,2.55E+11,57802187159,449072000,1.08E+11,9.64E+11,2.75E+11,0.780487805,373316
2015/4/0/0,-11.68076682,NVT,2.3,2.7,9.05E+11,2.08E+12,-45781931513,22706611710,40370032768,11368089068,667000000,3.23E+11,10046667259,1.43E+11,1.173913043,69362
2015/4/0/0,-16.16951976,OGC,3.3,3,3.00E+12,9.90E+12,46882403700,1.41E+11,2.28E+11,2.39E+11,64109385841,3.16E+12,3.02E+11,3.05E+12,0.909090909,4696328
2015/4/0/0,-21.08275805,PAC,32,41,3.10E+11,9.92E+12,24641105776,4.56E+11,5.40E+11,1.33E+11,2.00E+11,1.07E+11,4.37E+11,7.54E+11,1.28125,34747
2015/4/0/0,-9298.741898,PDR,12.9,14.4,1.30E+12,1.68E+13,79161047831,38069693062,51239897816,31084270326,,5.65E+11,6.03E+12,1.49E+12,1.11627907,425285
2015/4/0/0,-3.536692581,PET,12.6,12.9,8.66E+11,1.09E+13,49200133686,2.56E+12,2.77E+12,1.47E+12,,1.64E+12,1.32E+12,3.59E+12,1.023809524,146283
2015/4/0/0,-77.56788239,PGC,10.6,10.6,6.03E+11,6.39E+12,20524158758,6.26E+11,7.68E+11,47305438181,7.14E+11,2.64E+11,1.27E+11,1.22E+12,1,41815
2015/4/0/0,-0.764347201,PGD,35.8,47.9,9.00E+11,3.22E+13,47527031518,1.00E+12,1.19E+12,1.28E+12,,4.81E+11,19289804120,1.24E+12,1.337988827,377763
2015/4/0/0,-2295.265653,PNJ,45,57.5,2.25E+12,1.01E+14,-136423668,1.66E+12,2.01E+12,37884639212,65000000,48333428942,2.14E+12,1.50E+12,1.277777778,31060
2015/4/0/0,-4.14471561,PPC,16.8,17.8,3.26E+12,5.48E+13,31285081507,1.23E+12,1.62E+12,7.14E+11,2.39E+12,2.20E+12,6.60E+11,9.63E+11,1.05952381,186851
2015/4/0/0,-17.32725337,PTB,83,119,1.44E+11,1.20E+13,62319275131,7.41E+11,8.81E+11,1.52E+11,25450000000,2.37E+11,3.67E+11,7.10E+11,1.43373494,34561
2015/4/0/0,-163.0897111,PTL,1.9,1.8,1.00E+12,1.90E+12,52637504364,3.98E+11,4.60E+11,28779779313,,5.05E+11,2.42E+11,5.16E+11,0.947368421,474930
2015/4/0/0,-0.655623481,PVD,21.8,24.2,3.48E+12,7.59E+13,69119827236,1.93E+12,2.33E+12,3.50E+12,8.90E+11,2.79E+12,1.01E+12,4.45E+12,1.110091743,1432039
2015/4/0/0,-0.550251116,PVT,9.6,11.4,2.81E+12,2.70E+13,1.79E+11,1.42E+12,1.68E+12,2.24E+12,4.04E+11,8.63E+11,1.03E+11,2.10E+12,1.1875,1152699
2015/4/0/0,-6.142810601,PXS,10.7,12.9,6.00E+11,6.42E+12,19095969857,2.44E+11,3.01E+11,1.64E+11,,4.89E+11,2.02E+11,7.37E+11,1.205607477,474057
2015/4/0/0,-4.28897449,QBS,6.9,7.5,6.40E+11,4.42E+12,9346767434,6.90E+11,7.46E+11,3.50E+11,17000000000,1.08E+12,2.58E+11,1.60E+12,1.086956522,698114
2015/4/0/0,-37738.39078,QCG,4.7,4.7,2.75E+12,1.29E+13,5304411415,1.72E+11,1.79E+11,17148569937,16580000000,5.07E+11,5.44E+12,2.04E+12,1,74968
2015/4/0/0,-0.690239725,REE,25.8,23.5,2.70E+12,6.97E+13,2.71E+11,4.08E+11,6.62E+11,1.42E+12,3.81E+11,1.37E+12,5.47E+11,2.23E+12,0.910852713,249486
2015/4/0/0,-107.6646524,SAM,8.5,9.4,1.80E+12,1.53E+13,31808145261,5.45E+11,6.20E+11,91323013379,9481880000,7.30E+11,8.92E+11,9.71E+11,1.105882353,272675
2015/4/0/0,-5.726020474,SBT,26,33.6,1.86E+12,4.84E+13,80711532336,8.67E+11,1.02E+12,8.56E+11,85004967683,2.07E+12,1.37E+12,2.87E+12,1.292307692,1594385
2015/4/0/0,-192.7503105,SCR,9.2,9.1,2.17E+12,2.00E+13,26077719588,58195142702,60670812997,1.47E+11,53129213049,1.00E+12,2.74E+12,1.52E+12,0.989130435,4785313
2015/4/0/0,-6.128873732,SHA,10.2,10.6,1.80E+11,1.84E+12,8076636568,97757358575,1.25E+11,56149992759,29000000000,85000671780,89536633399,1.71E+11,1.039215686,559258
2015/4/0/0,-530.4467492,SHI,11.5,10.9,5.47E+11,6.29E+12,9277027731,5.52E+11,6.41E+11,34147844093,,4.77E+11,6.28E+11,9.65E+11,0.947826087,1913462
2015/4/0/0,-745.2760154,SJS,21.6,21.1,1.00E+12,2.16E+13,1.14E+11,1.69E+11,3.86E+11,1.05E+11,98779220000,6.83E+11,2.72E+12,3.02E+12,0.976851852,68964
2015/4/0/0,-31.6574514,SRC,28.1,31.5,2.00E+11,5.62E+12,12304349471,1.95E+11,2.30E+11,41284330440,,1.08E+11,2.59E+11,1.65E+11,1.120996441,30236
2015/4/0/0,-55.49338853,SVC,33.5,36.2,2.50E+11,8.38E+12,37114679205,2.98E+12,3.13E+12,2.04E+11,47328929874,3.90E+11,5.97E+11,1.19E+12,1.080597015,103375
2015/4/0/0,-1.888355501,TCL,27.9,27.8,2.09E+11,5.83E+12,23915191472,1.50E+11,1.91E+11,67872787856,5000000000,1.62E+11,3345839775,2.47E+11,0.996415771,83137
2015/4/0/0,-126.8128964,TCM,28,25.3,4.92E+11,1.38E+13,21838763882,5.56E+11,6.48E+11,88198067189,4500000000,2.00E+11,7.81E+11,1.23E+12,0.903571429,513096
2015/4/0/0,-14933.92916,TDC,6.7,7.1,1.00E+12,6.70E+12,1.79E+11,5.95E+11,9.22E+11,29687480920,3903381000,1.05E+12,3.77E+12,3.49E+12,1.059701493,129008
