Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PROFIT,VolumeARG,ValueARG
2013/1/0/0,-84.50117428,SVI,37.5,35.2,1.28E+11,4.8E+12,16176128348,1.75E+11,2.1E+11,18083868214,,1.38E+11,1.08E+11,2.29E+11,0.912,4552.857143,173535857.1
2013/1/0/0,-30.4286804,SVT,8.8,6.1,95699830000,8.42159E+11,25692464,3645957148,5181321630,1643534352,,46050951751,7125496606,11144220903,0.693181818,22.85714286,197285.7143
2013/1/0/0,-0.405496588,SZL,13,14.1,2E+11,2.6E+12,9252902668,26052697872,32702601854,1.4E+11,2.63E+11,56960701833,90793737545,68301937976,0.946153846,18052.85714,234747714.3
2013/1/0/0,-9.708910674,TAC,37.5,47.4,1.9E+11,7.125E+12,16073871938,8.42E+11,9.52E+11,2.48E+11,,92479022432,4.48E+11,6.46E+11,1.264,2981.428571,116247857.1
2013/1/0/0,-0.147763384,TBC,14.5,16.9,6.35E+11,9.2075E+12,17222471335,24541690595,44367010225,2.29E+11,25634274457,96796456202,11130450287,33821312440,1.048275862,8987.142857,125582428.6
2013/1/0/0,-1.894755777,TCL,20.3,19.9,2.09E+11,4.2427E+12,23284303593,1.3E+11,1.55E+11,72959141460,55000000000,1.44E+11,5609762146,1.6E+11,0.980295567,19628.57143,396671000
2013/1/0/0,-77.13501631,TCM,8.3,13.6,4.92E+11,4.0836E+12,22626678346,4.78E+11,5.46E+11,91434054372,,2.22E+11,6.24E+11,9.95E+11,1.638554217,100614.2857,779523000
2013/1/0/0,-69.04857521,TCO,9.3,10,1.38E+11,1.2834E+12,6025406384,30967459717,42984788365,4599376684,,35904247556,19712060651,69640514838,1.075268817,300,2915000
2013/1/0/0,-10.28489514,TCR,3.9,3.4,4.45E+11,1.7355E+12,-44262961690,3.06E+11,3.25E+11,1.84E+11,,1.69E+11,4.1E+11,7.93E+11,0.794871795,10437.14286,38899428.57
2013/1/0/0,-0.106023388,TCT,167.8,160,1.28E+11,2.14784E+13,40756685204,2451699933,63609387674,86114718442,,23566734216,1431730496,17647996585,0.911799762,7914.285714,1380435714
2013/1/0/0,-17033.61306,TDC,9.4,8.5,1E+12,9.4E+12,1013017893,1.97E+11,2.35E+11,13766676061,5814123600,1.34E+12,1.69E+12,1.91E+12,0.765957447,70190,642673000
2013/1/0/0,-240.6899556,TDH,11.8,12.6,7.1E+11,8.378E+12,185391290,66062192805,84496635183,28896612476,11808882171,4.09E+11,4.72E+11,4.25E+11,1.06779661,84441.42857,924327142.9
2013/1/0/0,-13.56204843,TDW,13.5,13.2,85000000000,1.1475E+12,4578550012,70171221371,1.01E+11,11855996375,54022500000,22247463593,10809607081,86746918373,0.977777778,24.28571429,327285.7143
2013/1/0/0,-19.38308719,THG,8.4,9.3,1E+11,8.4E+11,2498020239,46388126693,62457696822,38050471172,,86908211861,1.33E+11,2.07E+11,1.107142857,12864.28571,107444857.1
2013/1/0/0,-0.70744278,TIX,18,18.5,2.4E+11,4.32E+12,15588386708,47456193503,80234319938,2.12E+11,,85824059650,2.69E+11,81278010679,0.972222222,934.2857143,16178571.43
2013/1/0/0,-6.709274992,TLG,29.5,37,2.68E+11,7.906E+12,28480461092,1.78E+11,2.9E+11,1.58E+11,1317923100,81601548037,4.1E+11,3.52E+11,1.220338983,1181.428571,32717142.86
2013/1/0/0,-5.830381467,TLH,5.4,6,8.07E+11,4.3578E+12,1.23E+11,6.11E+11,6.01E+11,4.58E+11,38751381542,3.26E+11,8.47E+11,1.29E+12,1.111111111,118790,602090285.7
2013/1/0/0,-0.11965351,TMP,13.1,14.5,7E+11,9.17E+12,9138397759,52546598389,79343306353,2.39E+11,35428141795,1.06E+11,6213511563,1.73E+11,0.992366412,918.5714286,11715285.71
2013/1/0/0,-1.093045837,TMS,25,28.9,2.38E+11,5.95E+12,26753823307,93825782269,1.22E+11,1.07E+11,2716216400,76628456541,7089824774,1.04E+11,1.12,988.5714286,23835714.29
2013/1/0/0,-146.4586067,TMT,5.8,5.9,3.08E+11,1.7864E+12,-8340705449,64399122885,71586951374,19041205205,6080000000,54716360941,2.11E+11,2.5E+11,1.017241379,1000,6369571.429
2013/1/0/0,-29.54612303,TNA,20.8,21.2,80000000000,1.664E+12,11054162522,2.92E+11,3.21E+11,72568256726,4900000000,1.41E+11,3.48E+11,3.98E+11,1.019230769,9657.142857,208145428.6
2013/1/0/0,-0.131785675,TNC,17.7,15.6,1.93E+11,3.4161E+12,7783712646,18196868647,21688882693,1.58E+11,10000000000,12746052359,38840301716,28634269607,0.768361582,70135.71429,1196705143
2013/1/0/0,-94.36750329,TPC,10,10.3,2.44E+11,2.44E+12,3406196599,1.7E+11,1.8E+11,14629728100,1.06E+11,2.42E+11,1.18E+11,1.45E+11,0.89,5834.285714,56171857.14
2013/1/0/0,-48.78894758,TRA,130,80.5,4.15E+11,5.395E+13,38930418091,2.65E+11,4.36E+11,52717005031,1014297961,4.27E+11,2.57E+11,4.78E+11,0.619230769,1048.571429,135098571.4
2013/1/0/0,-0.143166476,TRC,49.9,39.8,3E+11,1.497E+13,48018067586,1.36E+11,1.84E+11,6.84E+11,1.69E+11,1.81E+11,55813939319,3.69E+11,0.75751503,28655.71429,1395790714
2013/1/0/0,-173487.8239,TS4,10,9,1.62E+11,1.62E+12,3065160132,2.06E+11,2.36E+11,1290451436,,85362839200,4.75E+11,6.08E+11,0.84,14675.71429,
2013/1/0/0,-639.5477278,TSC,5.4,5.8,2.72E+11,1.4688E+12,9648113047,2.61E+11,2.78E+11,6701154596,,1.84E+11,97672166305,2.76E+11,1.074074074,1527.142857,7905285.714
2013/1/0/0,-3784.459362,TTF,5.3,5.2,1E+12,5.3E+12,1288457869,4.9E+11,5.63E+11,36355823539,6596127777,5.7E+11,2.04E+12,2.45E+12,0.981132075,128687.1429,651356571.4
2013/1/0/0,-3.40426782,TV2,14.7,14.2,44390000000,6.52533E+11,1707489874,27049724026,33938056099,76184415626,11000000000,1.11E+11,82124444843,2.37E+11,0.829931973,1271.428571,17680000
2013/1/0/0,-3.843602417,TYA,4.6,3.6,2.79E+11,1.2834E+12,4305481588,2.16E+11,2.31E+11,1.24E+11,,1.66E+11,1.31E+11,2.86E+11,0.782608696,11085.71429,46416571.43
2013/1/0/0,-15715.66212,UDC,4,3.2,3.5E+11,1.4E+12,1282777400,54400650654,66724158474,5899763765,,3.83E+11,6.23E+11,8.78E+11,0.8,12815.71429,46780857.14
2013/1/0/0,-87.16434271,UIC,12.7,12.1,80000000000,1.016E+12,3968442838,3.34E+11,3.44E+11,24948864487,,1.48E+11,1.49E+11,3E+11,0.834645669,18255.71429,226669142.9
2013/1/0/0,-4.854281305,VCF,230,184.2,2.66E+11,6.118E+13,35561269942,3.07E+11,4.16E+11,2.14E+11,,87406540840,3.02E+11,1.56E+11,0.795652174,2278.571429,530917142.9
2013/1/0/0,-313.3387703,VCG,10.6,10.5,4.42E+12,4.6852E+13,72855734684,2.17E+12,2.51E+12,5.79E+11,32595642097,6.16E+12,7.18E+12,1.46E+13,0.990566038,611485.7143,5871041429
2013/1/0/0,-42.74493801,VFG,51,44.1,1.33E+11,6.783E+12,28294640623,3.16E+11,4.4E+11,56346331417,,3.89E+11,2.58E+11,4.6E+11,0.845098039,22570,1166305857
2013/1/0/0,-456.542916,VHC,26.7,29.25,9.24E+11,2.46708E+13,53758403013,9.43E+11,1.07E+12,67008589017,7.38E+11,5.41E+11,1.1E+12,1.83E+12,0.842696629,570,15418571.43
2013/1/0/0,-33.71624855,VIC,64,63.5,1.46E+13,9.344E+14,2.65E+11,4.59E+11,9.84E+11,4.18E+12,1.62E+12,3.63E+12,1.99E+13,2.96E+13,0.9921875,121305.7143,7471167143
2013/1/0/0,-4008.561637,VID,3.9,3.8,2.55E+11,9.945E+11,1892324261,60118391836,72799224709,2338777015,,2.58E+11,63468619567,3.45E+11,0.974358974,,
2013/1/0/0,-3.783697462,VIP,7.5,7.8,6.4E+11,4.8E+12,1.12E+11,1.77E+11,2.02E+11,1.15E+11,417546598,92289923403,1.04E+11,3.76E+11,1,387435.7143,2791939714
2013/1/0/0,-1039.125109,VIS,11,10.6,4.92E+11,5.412E+12,21201149591,6.74E+11,7.53E+11,34529258850,,3.66E+11,8.76E+11,1.4E+12,0.963636364,340704.2857,3506555571
2013/1/0/0,-751.1233073,VNE,5.5,4.6,6.08E+11,3.344E+12,-4617897355,90283012537,1.08E+11,12795413697,4463011852,6.95E+11,1.79E+11,6.86E+11,0.836363636,302238.5714,1605140429
2013/1/0/0,-84.62968755,VNG,6,5.1,1.3E+11,7.8E+11,1034846149,8111942168,13879960535,1558492379,,5883817746,3452722698,58668465956,0.85,0,0
2013/1/0/0,-6.432661841,VNL,12.8,14.1,90000000000,1.152E+12,5627332924,1.03E+11,1.1E+11,40027029365,620000000,70970464314,,44003358883,1.1015625,1717.142857,21461428.57
2013/1/0/0,-9.904770484,VNM,125,146.8,1E+13,1.25E+15,1.53E+12,4.22E+12,6.68E+12,1.63E+12,3.93E+12,2.31E+12,3.76E+12,3.66E+12,1.16,164830,20397777143
2013/1/0/0,-129.2733774,VNS,35.7,44,6.79E+11,2.42403E+13,48803927261,6.41E+11,7.68E+11,24798303288,,1.44E+11,4753083722,1.55E+11,1.204481793,8825.714286,301386571.4
2013/1/0/0,-585.5330905,VOS,3.5,2.8,1.4E+12,4.9E+12,-96857544979,5.44E+11,5.34E+11,15790376544,,2.95E+11,1.96E+11,7.12E+11,0.8,226535.7143,846906714.3
2013/1/0/0,-191122.524,VPH,4.7,5.232,3.02E+11,1.4194E+12,448839101,22482033803,30076984364,2901678695,44476599029,1.75E+11,1.49E+12,1.08E+12,1.021276596,28147.14286,119329428.6
2013/1/0/0,-32844.96232,VRC,5.2,4.7,1.45E+11,7.54E+11,-593845807,14161322110,15599257017,1357819062,,42604145770,2.74E+11,2.21E+11,0.903846154,2148.571429,10085857.14
2013/1/0/0,-3.375684083,VSC,41.5,44.28,3.45E+11,1.43175E+13,45272669331,1.09E+11,1.69E+11,43360827816,3.19E+11,1.34E+11,12607811621,2.51E+11,0.889156627,37091.42857,1525370857
2013/1/0/0,-0.083867329,VSH,12.9,13.7,2.06E+12,2.6574E+13,0,31357709947,59958789945,5.2E+11,81118326000,6.74E+11,32951473992,6.42E+11,1.062015504,282574.2857,3528154429
2013/1/0/0,-1460.534048,VSI,6.6,6.7,1.32E+11,8.712E+11,145263613,40986147858,51121235390,3907659339,,1.6E+11,85656055168,2.6E+11,1.015151515,1727.142857,12153285.71
2013/1/0/0,-8.190702179,VTB,8.5,10.2,1.2E+11,1.02E+12,6060190818,39814061592,56442904325,16966116849,68946136000,38167815679,36448623915,32262458669,1.176470588,3668.571429,30143000
2013/1/0/0,-3.590333124,VTO,4.3,4,7.99E+11,3.4357E+12,-7909191117,3.47E+11,3.73E+11,1.5E+11,1239135000,1.23E+11,84028062100,4.84E+11,0.930232558,137218.5714,573582000
2012/4/0/0,-8.401438924,AAA,14.5,13.5,3.96E+11,5.742E+12,18572657747,2.33E+11,2.85E+11,1.03E+11,,93812818953,1.96E+11,3.57E+11,0.931034483,336183.3333,4810470000
2012/4/0/0,-15.49597739,AAM,23.2,24,1.26E+11,2.9232E+12,1928122272,1.17E+11,1.36E+11,42872361640,-2597471600,50223922166,1.13E+11,26801013421,1.034482759,1838.333333,44200166.67
2012/4/0/0,-1.992785431,ABT,41.1,39.2,1.41E+11,5.7951E+12,14646289008,89680136849,1.03E+11,1.12E+11,1.45E+11,46274011286,1.3E+11,1.32E+11,0.95377129,1299.166667,51626083.33
2012/4/0/0,-6.129940017,ACC,27.4,29.9,1E+11,2.74E+12,6783896506,42037537748,50546884701,33681763398,,86958278724,87549762556,67281097282,1.091240876,4587.5,120988333.3
2012/4/0/0,-1899.286578,ACL,11.3,11.65,1.84E+11,2.0792E+12,-2471285435,2.22E+11,2.47E+11,9990690435,,2.29E+11,3.46E+11,5.45E+11,0.991150442,17098.33333,198431166.7
2012/4/0/0,-1.03656242,AGM,19.9,18.8,1.82E+11,3.6218E+12,9472336484,4.71E+11,5.02E+11,5.76E+11,40371000000,34203144929,2.17E+11,8.1E+11,0.944723618,425.8333333,8408583.333
2012/4/0/0,-132.0248305,ANV,7.4,7.4,6.6E+11,4.884E+12,8171665356,3.61E+11,4.28E+11,76608553761,64806657283,5.45E+11,7.63E+11,1E+12,0.878378378,17492.5,126715166.7
2012/4/0/0,-0.891574427,APC,10.6,10.2,1.2E+11,1.272E+12,687994627,10339279762,23611043768,7244691956,,35794835442,270347519,55751834981,0.962264151,5820,60513250
2012/4/0/0,-112.9639213,ASM,8.7,6.3,2.15E+12,1.8705E+13,-20067193798,2.24E+11,2.24E+11,55114248141,,3.96E+11,4.55E+11,7.46E+11,0.724137931,867429.1667,7729921000
2012/4/0/0,-16.19087053,ASP,5,5,3.73E+11,1.865E+12,1025300550,4.75E+11,5.15E+11,52701389257,47638544806,1.82E+11,29525684755,3.83E+11,0.88,125285,629899083.3
2012/4/0/0,-16.12718373,BBC,19.1,20.5,1.54E+11,2.9414E+12,17642821101,2.09E+11,3.08E+11,49471255612,,1.94E+11,1.2E+11,1.87E+11,1.073298429,47915.83333,947421250
2012/4/0/0,-1429.570944,BCE,9.7,9.2,3E+11,2.91E+12,16681973682,1.76E+11,2.02E+11,10026800080,,1.52E+11,4.72E+11,3.02E+11,0.793814433,54822.5,512263500
2012/4/0/0,-20.33707249,BMC,50,53.5,1.24E+11,6.2E+12,12011734155,31325034346,56449389830,15225840234,33000000000,9020941987,72751880258,58476111788,1.07,204383.3333,10076082583
2012/4/0/0,-4.004095531,BMP,54,65,4.55E+11,2.457E+13,97930289256,3.66E+11,5.15E+11,3.45E+11,,3.53E+11,3.37E+11,1.53E+11,1.203703704,43177.5,2226318750
2012/4/0/0,-1.598011017,BRC,11.7,11,1.24E+11,1.4508E+12,6362050999,35211376961,46010092328,44010784200,4190126264,87261806710,32213754527,57775222064,0.94017094,13138.33333,152064583.3
2012/4/0/0,-0.838054297,BTP,8.3,12.9,6.05E+11,5.0215E+12,47105385207,4.52E+11,5.07E+11,6.62E+11,1E+11,6.15E+11,1.36E+11,5.09E+11,1.554216867,306399.1667,2527506000
2012/4/0/0,-2.342724428,BTT,21.7,25.7,1.06E+11,2.3002E+12,9692342943,61561247902,85489142263,59088404789,302536000,31420534705,39659132384,50272518116,1.147465438,2757.5,60778583.33
2012/4/0/0,-3.775480637,C32,12.5,13.6,1.12E+11,1.4E+12,9742874192,85318798037,1.04E+11,54588281411,100000000,63549669976,61008896443,68493544796,1.088,14484.16667,180005166.7
2012/4/0/0,-13.09969645,C47,14.4,18.3,1.2E+11,1.728E+12,3044291323,2.19E+11,2.63E+11,1.97E+11,,4.5E+11,4.61E+11,1.08E+12,1.131944444,6345,89990500
2012/4/0/0,-3.012016558,CCI,9.7,9.6,1.34E+11,1.2998E+12,6514114224,1.02E+11,1.08E+11,1.24E+11,,9083553644,19736824699,29875122359,0.917525773,1494.166667,13978000
2012/4/0/0,-42757.5824,CCL,4.1,3.7,2.5E+11,1.025E+12,1604466672,11228915516,14517098097,1155015499,,66569909815,3.68E+11,1.55E+11,0.902439024,84641.66667,361996916.7
2012/4/0/0,-617.6766541,CDC,6.2,4.5,1.57E+11,9.734E+11,-998978694,84944124873,89780909142,17215352609,5851985900,2.84E+11,3.84E+11,4.76E+11,0.64516129,20779.16667,121626500
2012/4/0/0,-1797.285881,CIG,2.6,2.4,1.34E+11,3.484E+11,-5336276438,-2860230491,323608396,5276601281,,1.64E+11,3.07E+11,1.63E+11,0.923076923,15009.16667,40771416.67
2012/4/0/0,-1.781105838,CII,24.2,19.5,1.95E+12,4.719E+13,57641622750,40520501281,83837065088,4.43E+11,1.58E+11,5.42E+11,1.97E+11,1.77E+12,0.805785124,583069.1667,14128717417
2012/4/0/0,-343.4278639,CLC,15.3,17.4,1.31E+11,2.0043E+12,21702904596,3.35E+11,3.75E+11,18226046047,1790071600,1.57E+11,3.14E+11,3.42E+11,1.071895425,3463.333333,52339583.33
2012/4/0/0,-4.582455624,CLW,12.8,13.5,1.3E+11,1.664E+12,16530419253,1.42E+11,1.7E+11,52295129608,,18968472700,12791996430,1.14E+11,1.0546875,1618.333333,18368750
2012/4/0/0,-116.6814389,CMG,5.5,4.7,6.73E+11,3.7015E+12,4089245117,6.51E+11,7.68E+11,47065423145,21560138311,5.59E+11,2.66E+11,8.7E+11,0.854545455,14298.33333,72850500
2012/4/0/0,-46.70835452,CMV,18.7,16.3,1.21E+11,2.2627E+12,4210185544,1E+12,1.03E+12,84425423450,4157521700,79309705452,2.03E+11,3.26E+11,0.871657754,373.3333333,7397916.667
2012/4/0/0,-12297.40014,CMX,4.2,8.9,13221234,55529182.8,306585359,1.82E+11,2.07E+11,4203106006,,86224054878,4.18E+11,5.19E+11,2.119047619,5522.5,23727750
2012/4/0/0,-3.434088823,CNG,26.7,29.2,2.7E+11,7.209E+12,26780719053,1.78E+11,2.33E+11,85305119116,55100000000,1.52E+11,21500912441,1.65E+11,1.093632959,62333.33333,1645376500
2012/4/0/0,-138.5627683,COM,32,28.9,1.41E+11,4.512E+12,8519698452,1.29E+12,1.33E+12,56543233267,53987552400,52797810977,1.92E+11,2.45E+11,0.8875,669.1666667,19007833.33
2012/4/0/0,-631.3767906,CSM,31.2,30.5,6.73E+11,2.09976E+13,67670760648,5.57E+11,7.62E+11,30415808642,1900000000,4.21E+11,8.37E+11,6.75E+11,0.977564103,968162.5,27049030750
2012/4/0/0,-3.016829563,CTD,30,36.4,4.22E+11,1.266E+13,65618235943,1.3E+12,1.4E+12,6.81E+11,5.15E+11,1.46E+12,3.84E+11,1.52E+12,1.213333333,9360,285049916.7
2012/4/0/0,-281.9350153,CTI,6.9,6.5,3.3E+11,2.277E+12,7292643357,1.11E+11,1.35E+11,19755199094,,4.42E+11,2.02E+11,5.42E+11,0.942028986,88155,532490916.7
2012/4/0/0,-48.58727772,CVT,8.6,8.8,1.92E+11,1.6512E+12,2987444654,71073887361,84050029543,22795073085,,85753366805,1.02E+11,2.42E+11,1.023255814,9691.666667,81395000
2012/4/0/0,-12.98814179,D2D,17.3,17,1.07E+11,1.8511E+12,12706714849,1.29E+11,1.47E+11,92062681788,12000000000,1.15E+11,3.99E+11,2.59E+11,0.98265896,2430.833333,41070416.67
2012/4/0/0,-83.84153469,DAG,16,13.7,1.38E+11,2.208E+12,5574067822,2.11E+11,2.32E+11,35475662276,,1.95E+11,2.56E+11,3.95E+11,0.85625,62653.33333,983803500
2012/4/0/0,-11.15133475,DBC,22.5,18.3,6.27E+11,1.41075E+13,-13071162070,6.72E+11,7.09E+11,5.52E+11,,5.4E+11,1.61E+12,2.03E+12,0.813333333,177625,3870633333
2012/4/0/0,-129.4224886,DBT,31,26.5,69998950000,2.16997E+12,4935112349,1.25E+11,1.58E+11,16906420819,686314518,1.1E+11,1.46E+11,2.44E+11,0.822580645,2725,58733333.33
2012/4/0/0,-140.5797029,DC4,7.8,9.3,52498460000,4.09488E+11,1558308171,97350258666,1.03E+11,10948790227,747011000,70656941902,1.11E+11,1.45E+11,1.192307692,3575,23946666.67
2012/4/0/0,-1059.706084,DCL,11.5,14.7,99136920000,1.14007E+12,10273932398,1.15E+11,1.65E+11,7772098489,,2.49E+11,1.64E+11,3.88E+11,1.27826087,6843.333333,76719583.33
2012/4/0/0,-4.502228871,DHA,9.9,8.5,1.51E+11,1.4949E+12,1110673695,47787667877,50137544371,18860546087,27399206384,41532548673,14167202520,54262476262,0.858585859,27615,272848583.3
2012/4/0/0,-1281.245016,DHC,5.6,7,1.57E+11,8.792E+11,4881447958,93627436197,1.08E+11,2712369434,,95937479457,48103341565,1.93E+11,1.25,7527.5,42137583.33
2012/4/0/0,-1.527168403,DHG,75,79,8.72E+11,6.54E+13,1.35E+11,4.53E+11,9.06E+11,7.19E+11,,5.71E+11,5.15E+11,6.46E+11,1.04,17386.66667,1272274583
2012/4/0/0,-2224.288767,DHM,16.3,9.8,2.35E+11,3.8305E+12,3510074110,1.8E+11,1.83E+11,2037338156,,68205911891,91141783050,93415521182,0.601226994,905491.6667,15244486167
2012/4/0/0,-35.73561003,DIG,14.6,11,3.15E+12,4.599E+13,-31912622923,1.94E+11,2.28E+11,2.6E+11,,1.18E+12,1.91E+12,1.26E+12,0.753424658,277159.1667,4048614583
2012/4/0/0,-7433.566733,DLG,5.2,3.8,1.49E+12,7.748E+12,259399309,1.05E+11,1.28E+11,6284281750,1.46E+11,6.05E+11,3.54E+11,8.29E+11,0.730769231,1033310,5457535333
2012/4/0/0,-47.12310702,DMC,27.8,29.2,2.67E+11,7.4226E+12,24457072084,2.78E+11,3.89E+11,37317855539,,2.71E+11,1.99E+11,2.48E+11,1.050359712,4768.333333,129994000
2012/4/0/0,-0.762867031,DPM,47.1,42,3.8E+12,1.7898E+14,5.33E+11,1.96E+12,2.86E+12,5.63E+12,62077046183,1.94E+11,1.17E+12,1.4E+12,0.891719745,580959.1667,25920222750
2012/4/0/0,-0.637243719,DPR,52.5,57.5,4.3E+11,2.2575E+13,1.69E+11,2.52E+11,4.36E+11,6.46E+11,3.94E+11,1.87E+11,1.88E+11,3.57E+11,1.066666667,6341.666667,325832083.3
2012/4/0/0,-2.270605694,DQC,19.5,24.7,3.15E+11,6.1425E+12,24763277866,1.26E+11,1.65E+11,3.53E+11,14133450500,9.06E+11,3.18E+11,8.63E+11,1.241025641,100440.8333,1908496167
2012/4/0/0,-76.56725414,DRC,38.9,39.8,9.14E+11,3.55546E+13,94778613819,4.69E+11,6.59E+11,75545217467,,2.12E+11,7.22E+11,5.46E+11,1.023136247,767329.1667,25040917250
2012/4/0/0,-21.5853407,DRH,2.2,1.8,1.84E+11,4.048E+11,-9640524016,66491816425,69114776425,1884090472,118666707,46465467305,,1.13E+11,0.818181818,125874.1667,317096416.7
2012/4/0/0,-0.515701725,DRL,25.5,24.8,95000000000,2.4225E+12,12524028707,7043756818,20610373941,29964959994,,18445403704,780930974,9548352378,0.97254902,1453.333333,37202166.67
2012/4/0/0,-0.185080901,DSN,41.9,58.9,1.21E+11,5.0699E+12,8562424863,13590789088,23703455701,1.45E+11,,1419449570,587735925,12025863823,1.348448687,4893.333333,202062666.7
2012/4/0/0,-552.0184903,DTA,3.7,4.3,1.72E+11,6.364E+11,-914212014,8901643878,10839060048,4104078376,843800000,11276230509,1.28E+11,72597237906,1.162162162,7032.5,25912000
2012/4/0/0,-1186.756763,DTL,11.4,12.2,6.14E+11,6.9996E+12,701576340,5.07E+11,5.46E+11,27467822230,839381997,64933991833,9.38E+11,9.46E+11,1.070175439,2683.333333,30745166.67
2012/4/0/0,-15.30442525,DTT,5.9,6.2,81518200000,4.80957E+11,-2597379624,15891319812,15870676614,3714645536,72000,15244791070,11899040971,8770534200,1.050847458,461.6666667,3098750
2012/4/0/0,-0.897220862,DVP,47.5,68.5,4E+11,1.9E+13,36478640297,78530407183,1.27E+11,1.03E+11,1.56E+11,95233049437,9487310957,1.23E+11,1.421052632,2074.166667,93112666.67
2012/4/0/0,-1.896533706,DXG,13.9,9,1.01E+12,1.4039E+13,23879349426,71096254795,1.21E+11,1.36E+11,,2.82E+11,1.29E+11,2.33E+11,0.539568345,215824.1667,2724527750
2012/4/0/0,-4.532765725,DXV,3.9,3.1,99000000000,3.861E+11,38204478,1.32E+11,1.33E+11,55738668614,,52996344995,38921992832,2.68E+11,0.794871795,35779.16667,136448083.3
2012/4/0/0,-0.833588616,ELC,27.2,27.8,5.09E+11,1.38448E+13,38654896091,1.13E+11,1.88E+11,2.13E+11,10658638845,3.03E+11,78756817042,2.54E+11,1.022058824,2276.666667,62333833.33
2012/4/0/0,-89.21179337,EMC,6.2,6.9,80730000000,5.00526E+11,5212992326,66017127679,87016362514,17746909686,,78186211816,1.4E+11,1.97E+11,1.112903226,4907.5,29851166.67
2012/4/0/0,-2.359917663,EVE,22,20.7,2.8E+11,6.16E+12,13683837814,1.43E+11,2.13E+11,1.83E+11,,1.09E+11,2.8E+11,1.38E+11,0.895454545,3492.5,81905666.67
2012/4/0/0,-16.58290096,FCN,17.8,16.2,4.57E+11,8.1346E+12,39435868479,2.47E+11,3.55E+11,96220816919,,3.64E+11,2.4E+11,5.79E+11,0.91011236,164667.5,3017700833
2012/4/0/0,-7110.57289,FDC,22.5,22.8,2.76E+11,6.21E+12,7704793817,6629914850,26753120626,1564412161,47727890400,34560908581,1.45E+11,1.2E+11,1.013333333,164.1666667,3717583.333
2012/4/0/0,-307.4824801,FLC,7.2,6.1,3.75E+12,2.7E+13,30418545156,1.12E+12,1.16E+12,6591266338,7.09E+11,5.43E+11,2210936480,7.29E+11,0.847222222,969525,6618624167
2012/4/0/0,-385.0640568,FMC,10.3,10.1,2E+11,2.06E+12,18542586309,4.09E+11,4.53E+11,12737734830,,1.29E+11,1.81E+11,3.02E+11,0.980582524,11140,116908000
2012/4/0/0,-8.951456558,FPT,39.4,37,3.44E+12,1.35536E+14,5.45E+11,8.51E+12,1E+13,2.29E+12,6.85E+11,3.83E+12,2.71E+12,6.9E+12,0.939086294,342417.5,13471883083
2012/4/0/0,-1.760576946,GAS,46.3,53,1.9E+13,8.797E+14,2.59E+12,1.12E+13,1.51E+13,1.27E+13,1.01E+11,5.5E+12,1.53E+12,7.9E+12,1.144708423,606320,26581431583
2012/4/0/0,-1.212861835,GDT,15.5,18.5,1.49E+11,2.3095E+12,15237080178,45256447161,67386901728,82868138355,,26164613641,61322101164,90061820689,1.193548387,4648.333333,69356583.33
2012/4/0/0,-4.078113154,GIL,30.8,27.4,1.39E+11,4.2812E+12,3883608500,2.08E+11,2.5E+11,2.03E+11,10043679213,93041367680,2.87E+11,5.14E+11,0.88961039,3315,111216166.7
2012/4/0/0,-59.0722298,GMC,18.3,20.2,1.17E+11,2.1411E+12,11226184628,2.16E+11,2.56E+11,30672923993,,1.29E+11,1.72E+11,2.89E+11,1.076502732,3241.666667,58477750
2012/4/0/0,-0.777557251,GMD,27.8,29.3,1.2E+12,3.336E+13,28604481250,5.15E+11,6.36E+11,5.43E+11,5.41E+11,1.15E+12,59798282039,1.08E+12,1.053956835,272376.6667,6624367667
2012/4/0/0,-2.466182788,GSP,7.3,8.4,3E+11,2.19E+12,12518470656,1.22E+11,1.44E+11,1.24E+11,75000000000,38126612770,17269002316,59035222181,1.150684932,48204.16667,351384333.3
2012/4/0/0,-9.943719645,GTA,7.5,8.5,1.04E+11,7.8E+11,3210584725,1.19E+11,1.26E+11,38031334678,,31393378543,74218475610,55602485990,1.133333333,2181.666667,15880166.67
2012/4/0/0,-4.034624207,HAG,29.6,22,7.9E+12,2.3384E+14,26575298000,1.32E+12,1.73E+12,2.52E+12,1.5E+11,6.83E+12,3.68E+12,6.73E+12,0.743243243,1138951.667,32264457417
2012/4/0/0,-147.3191025,HAI,20.7,20.8,1.17E+12,2.4219E+13,11571542536,1.92E+11,2.3E+11,21215407635,,2.24E+11,2.58E+11,2.42E+11,1.004830918,6039.166667,119925666.7
2012/4/0/0,-0.038099111,HAR,16,36,5.46E+11,8.736E+12,374964710,2000000000,2520249812,28955841214,,40546063201,32483955,4590443234,2.25,51332.5,779347500
2012/4/0/0,-0.592145748,HAS,5.3,4.9,80000000000,4.24E+11,203554974,11099676876,11973662410,30089923181,17159098593,1.16E+11,8549234526,54057861210,0.924528302,2343.333333,11707916.67
2012/4/0/0,-196.0429897,HAX,3.9,4.9,1.11E+11,4.329E+11,406804269,1.65E+11,1.76E+11,9586050703,,56981556300,1.11E+11,1.45E+11,1.256410256,4200,15770750
