,Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
146,2021/1/0/0,0.01574044548540823,HVH,10.1,-1.0,369499950000,4507899390000.0,3950919741.0,55760274781.0,70956344602,71094229473,0,170234506707.0,64906302716.0,100338034584
147,2021/1/0/0,0.01556200005705941,HVN,27.8,-1.0,14182908470000,479382306285999.9,-4974854690423.0,11329232372653.0,7460147477776,1594848267764,481926718663,3326388645157.0,1592393324213.0,37027577581892
148,2021/1/0/0,0.07490095621824876,HVX,4.76,-1.0,415252500000,1810500900000.0,434830649.0,129248142489.0,135608248644,11329473870,0,29794187527.0,88335351766.0,303564293663
149,2021/1/0/0,0.01715622054133594,IBC,24.6,-1.0,1119635764771,27207149083935.3,2449859752.0,322793902559.0,466771849985,416177819865,0,1119635764771.0,50987574660.0,1532357988516
150,2021/1/0/0,0.08478471872854625,ICT,19.45,-1.0,321850000000,7402550000000.0,17201176106.0,585974585852.0,627623119624,208287699468,20000000000,1207517184389.0,293697033827.0,1217126794020
151,2021/1/0/0,0.08553568890640253,IDI,6.32,-1.0,2276446080000,16026180403200.0,21111786777.0,1265268209563.0,1370810381326,400698247524,1071875353560,2409600462126.0,1504424738202.0,4086789590091
152,2021/1/0/0,0.02333674850619069,IJC,27.4,-1.0,2170973230000,60678701778500.0,292017064503.0,999248611714.0,1416043603087,436132953793,5805000000,1426299686987.0,2793699903419.0,1638193388285
153,2021/1/0/0,0.01747877576526945,ILB,23.8,-1.0,245022450000,7056646560000.0,18292003029.0,81681015755.0,123341542877,149389665290,11500000000,125810072032.0,,283401820932
154,2021/1/0/0,0.006046225066812972,IMP,72.6,-1.0,667053700000,49028446950000.0,41855494546.0,172500002448.0,296437024936,231417096746,63617333342,357540244086.0,418195697176.0,208192590219
155,2021/1/0/0,0.002732860021124869,ITA,7.47,-1.0,9384636070000,64847835243700.0,57580454857.0,95575589040.0,177220056394,50758170207,0,2186955338286.0,4017909480481.0,2034538668622
156,2021/1/0/0,0.01110788167270206,ITC,15.65,-1.0,797262940000,14191280332000.0,22467364207.0,101156432443.0,157635062712,24703183236,0,679717679484.0,1788318805086.0,2069277132334
157,2021/1/0/0,0.01099785529707179,KBC,37.6,-1.0,4697601890000,182032073237500.0,714538550877.0,878701649873.0,2001962400892,643224785867,1996341879595,8643205615825.0,11201163948947.0,7733514657104
158,2021/1/0/0,0.01581282724925718,KDC,51.2,-1.0,2797413560000,146864211900000.0,134910600191.0,1880493804949.0,2322338411873,1319708183314,795400755574,2445814025178.0,1334369245725.0,3476306414297
159,2021/1/0/0,0.004663069812453889,KDH,36.45,-1.0,5786572190000,179383737890000.0,206696005000.0,478240883000.0,836478893000,1378936540000,9973272000,3554116720000.0,7412999079000.0,3325561885000
160,2021/1/0/0,0.2206114211893504,KHP,6.6,-1.0,575710160000,4231469676000.0,-76721066259.0,967660014032.0,933510538942,61426463916,350977000000,79246650745.0,92070625793.0,556604036299
161,2021/1/0/0,0.05241503360300291,KMR,3.72,-1.0,568814430000,2007914937900.0,4432894321.0,87886955751.0,105244928942,15047359895,0,189476212408.0,576721626055.0,497634656674
162,2021/1/0/0,0.00548261394856374,KOS,25.7,-1.0,1650313350000,40680224077500.0,8729140605.0,209666193933.0,223033963958,80209135245,5084456329,1104758153868.0,1054423150300.0,545310451562
163,2021/1/0/0,0.1868693592095327,L10,17.55,-1.0,98900000000,1953275000000.0,3758239307.0,357484659070.0,365007247610,276382824432,0,435223313603.0,120709223898.0,609062208139
164,2021/1/0/0,0.02345674401145109,LAF,15.4,-1.0,147280190000,2430123135000.0,5535716438.0,44662487219.0,57002776294,30781605126,13009101472,24635327493.0,110667745216.0,93106481700
165,2021/1/0/0,0.02628585629261261,LBM,60.5,-1.0,100000000000,5550000000000.0,17799560238.0,117352757588.0,145886502424,27218734315,0,89214289076.0,47428565295.0,123337373140
166,2021/1/0/0,0.02892073077606572,LCG,13.95,-1.0,1049017000000,16259763500000.0,57449003769.0,368455345272.0,470244242666,214039446589,38745000000,2714915908892.0,604119908892.0,3041858202365
167,2021/1/0/0,0.004795881617003928,LCM,2.57,-1.0,246330000000,460637100000.0,1091791839.0,1946932000.0,2209161000,4386215316,0,48395847542.0,17605090741.0,25122886056
168,2021/1/0/0,0.001806532182482895,LDG,7.51,-1.0,2402124510000,20490122070300.0,307962460.0,5866374244.0,37016064943,157388467525,0,2780156386770.0,1112199116348.0,2556394123055
169,2021/1/0/0,0.02377127429388171,LEC,13.4,-1.0,261000000000,3340800000000.0,101767147.0,75061428814.0,79415073161,996279982,0,596744615505.0,162516383930.0,602750301335
170,2021/1/0/0,0.001483207105330149,LGC,62.4,-1.0,1928547650000,129212692550000.0,128959052949.0,72761138470.0,191649183689,155515888819,25398754895,854102294838.0,25930135182.0,1370745749663
171,2021/1/0/0,0.009630231551927037,LGL,6.24,-1.0,515000000000,3399000000000.0,1938281583.0,26325116783.0,32733157045,5385894786,5320623800,642145883169.0,387395189296.0,825448297430
172,2021/1/0/0,0.006619071970864551,LHG,36.2,-1.0,500120100000,16653999330000.0,32668614359.0,53055471682.0,110234020168,179596175834,900705052677,302051493890.0,682902596127.0,1088101936289
173,2021/1/0/0,0.03583857990597186,LIX,57.6,-1.0,324000000000,19504800000000.0,44155767650.0,554804257071.0,699024333350,22710401743,0,185076365958.0,299161174250.0,363127476503
174,2021/1/0/0,0.3754291874874277,LM8,11.0,-1.0,93886820000,1042143702000.0,2568863173.0,367265307850.0,391251163287,15696666350,149896369552,389474742205.0,674629242792.0,1140513993122
175,2021/1/0/0,0.05700009674296704,LSS,11.65,-1.0,700000000000,9100000000000.0,4644928161.0,466250795078.0,518700880361,51784500630,0,387705767158.0,673977594100.0,1123443995278
176,2021/1/0/0,0.00895831878983835,MCG,3.1,-1.0,575100000000,1915083000000.0,148718111.0,14817747214.0,17155924023,5706353033,3299624609,348837046347.0,319993907404.0,527675013824
177,2021/1/0/0,0.01987440221335602,MCP,30.05,-1.0,150713370000,4370687730000.0,3988500623.0,73674170077.0,86864805895,10897318229,56000000000,79060000226.0,108565314483.0,134246692981
178,2021/1/0/0,0.03075026484365236,MDG,12.5,-1.0,108890310000,1470019185000.0,1407989609.0,38595768387.0,45203479264,12357736355,0,217175553728.0,31764070339.0,193646220133
179,2021/1/0/0,0.001110849378781132,MHC,11.1,-1.0,414069640000,3324979209200.0,102592035159.0,3885063129.0,3693551089,147278084529,394602466882,464062423129.0,0.0,155046656153
180,2021/1/0/0,0.03863299488154304,MSH,53.7,-1.0,500094000000,24454596600000.0,92059047798.0,-729125649823.0,944754305278,151417400462,778024121696,475142266749.0,690623686595.0,1185121960756
181,2021/1/0/0,0.01842488513804073,MSN,95.6,-1.0,11746832000000,1084232593600000.0,342731000000.0,15662741000000.0,19976861000000,7117888000000,550850000000,8921369000000.0,12630593000000.0,37773997000000
182,2021/1/0/0,0.05064911860573029,MWG,142.0,-1.0,4532099870000,608661012541000.0,1338632983354.0,23803198263371.0,30828143814873,2203952214497,12622967473973,1738733670248.0,23252975952139.0,31804171997150
183,2021/1/0/0,0.0317902997978739,NAF,23.8,-1.0,475678520000,9561138252000.0,11599390857.0,250665133558.0,303951451440,59771809392,200000000,730743060875.0,163800157303.0,575224835070
184,2021/1/0/0,0.006621441367571059,NAV,19.0,-1.0,80000000000,1548000000000.0,2794684700.0,7170904174.0,10249991237,1202524145,110000000000,12581240134.0,6659596579.0,58232849566
185,2021/1/0/0,0.005734458390530443,NBB,27.5,-1.0,1004756560000,28283897164000.0,32385677865.0,100384710489.0,162192831409,76553785518,0,1010368411684.0,2484806092000.0,2032650173068
186,2021/1/0/0,0.008877403938053025,NCT,71.4,-1.0,261669400000,18709362100000.0,51200547963.0,86505148974.0,166090564785,94901176265,185810000000,53344524348.0,4532852066.0,54166003090
187,2021/1/0/0,0.002660943146917377,NHA,30.75,-1.0,241449650000,9621768552500.0,603445578.0,23016619513.0,25602979091,7081456761,0,76574129437.0,26579605966.0,58961797337
188,2021/1/0/0,0.02062059596884236,NHH,65.0,-1.0,364400000000,23686000000000.0,11686648424.0,417003476126.0,488419436118,75620234009,0,477168910618.0,242821051206.0,804629656298
189,2021/1/0/0,0.1110929880434492,NKG,28.1,-1.0,1819998680000,43679968320000.0,318787624220.0,4242450570695.0,4852538198312,737011697576,387749095014,2062287644597.0,3500261674250.0,6116164264307
190,2021/1/0/0,0.002334626689076008,NLG,38.4,-1.0,2852706600000,100985813640000.0,366306557365.0,195648416414.0,235764175742,1346887027663,89356902901,1918161199299.0,13521565381376.0,6554713090323
191,2021/1/0/0,0.008100187688079352,NNC,27.0,-1.0,219200000000,7145920000000.0,12453235995.0,38489861107.0,57883293204,114826685068,129989,14471972261.0,71772799779.0,74899479068
192,2021/1/0/0,0.02535650440990741,NT2,20.7,-1.0,2878760290000,65059982554000.01,114915922521.0,1501662523693.0,1649693734539,61574130923,490790416,2214422687367.0,313926503054.0,2761681781451
193,2021/1/0/0,0.002970633640567368,NTL,24.5,-1.0,609899500000,16833226200000.0,13321250512.0,28563917518.0,50005348029,175229998169,0,249574638847.0,1229410274753.0,569296237606
194,2021/1/0/0,0.005135393057126346,NVL,135.7,-1.0,10728120350000,877560244630000.0,701224970739.0,2789464202494.0,4506616787483,12556238887122,1011977986695,16818356520514.0,90041733042123.0,35418652059614
195,2021/1/0/0,0.004691302300202396,NVT,9.0,-1.0,905000000000,9140500000000.0,-1576302325.0,27847865492.0,42880848675,12230319760,9200000000,160014004901.0,11675699501.0,137604148022
196,2021/1/0/0,0.004697943036791148,OGC,6.36,-1.0,3000000000000,21690000000000.0,-26362531296.0,83748331499.0,101898384468,257570346380,273409896915,936761609707.0,279753436629.0,1281848477566
197,2021/1/0/0,0.01778849065793115,OPC,62.7,-1.0,265772800000,15680595200000.0,36832508498.0,158707007149.0,278934121226,75934718945,83403995881,165305053311.0,559998006053.0,507326678680
198,2021/1/0/0,0.0607702663011491,PAC,35.0,-1.0,464717070000,14499172584000.0,40181147898.0,756264582992.0,881118579076,113808579542,757684686862,335708078930.0,598415245192.0,1664316000007
199,2021/1/0/0,0.02700949254579456,PAN,25.1,-1.0,2163585800000,62203091750000.0,50238699350.0,1304649623639.0,1680073942947,2676966884678,890752632747,1613047596777.0,1586843320482.0,4328358498282
200,2021/1/0/0,0.02831656008448585,PC1,26.2,-1.0,1911881590000,54679813474000.0,79916062117.0,1360626379173.0,1548344223645,1331632504751,66542102771,3033796489643.0,976872843586.0,5246179557649
201,2021/1/0/0,0.01365936443482119,PDN,84.0,-1.0,185219540000,15836270670000.0,38375466747.0,149393249519.0,216313392370,185253865419,20000000000,142782589455.0,577691097.0,255066462761
202,2021/1/0/0,0.007122828973038072,PDR,71.8,-1.0,1302000000000,82286400000000.0,251072175109.0,201143044114.0,586111954007,7799271377,12180299200,2537316231204.0,10632120431952.0,4073405727233
203,2021/1/0/0,0.211050637876775,PET,21.05,-1.0,866001240000,19961328582000.0,64704933317.0,4013811012104.0,4212851130099,1482384862228,212495261136,2115333011201.0,1206104789681.0,4429023285783
204,2021/1/0/0,0.1615301588747878,PGC,17.0,-1.0,12938780810000,236779688823000.0,736214873615.0,34853306068986.0,38247060753902,9637237339038,9227959098575,9821370405165.0,10411846490518.0,36442182178565
205,2021/1/0/0,0.07458665050499795,PGD,28.75,-1.0,899990250000,27449702625000.0,42699451852.0,1911885631830.0,2047381376157,1418895887121,0,935737635996.0,38472062847.0,1529499078201
206,2021/1/0/0,0.08098908306906581,PHC,14.8,-1.0,257482600000,3231406630000.0,3557855489.0,235893817324.0,261708659987,86424559452,60636083957,1138193552530.0,401020953341.0,1537512597305
207,2021/1/0/0,0.003480017298613203,PHR,51.2,-1.0,1354991980000,80486523612000.0,88407747334.0,218468424364.0,280094494475,73166429537,1828609538341,236634569676.0,362862863104.0,719743567537
208,2021/1/0/0,0.2059125675046169,PIT,6.3,-1.0,151993450000,987957425000.0,981199086.0,179119811729.0,203432849967,4125906575,4029922558,83898509227.0,115822212688.0,218970060768
209,2021/1/0/0,0.08478884472161188,PJT,12.35,-1.0,153604780000,1858617838000.0,6318782910.0,138337231627.0,157590059263,5941602303,0,8517606445.0,44127775240.0,146902060301
210,2021/1/0/0,0.1064714306969907,PLP,9.99,-1.0,400000000000,4320000000000.0,9177765703.0,423742692936.0,459956580611,7656346841,10346280000,492651335148.0,257151809272.0,758642388871
211,2021/1/0/0,0.05250447437670722,PLX,50.8,-1.0,12938780810000,728453359603000.0,736214873615.0,34853306068986.0,38247060753902,9637237339038,9227959098575,9821370405165.0,10411846490518.0,36442182178565
212,2021/1/0/0,0.009117273806216478,PME,78.0,-1.0,750116250000,61134474375000.0,89381668030.0,313796962591.0,557379741876,11734801989,0,895962843151.0,599443218339.0,540166951190
213,2021/1/0/0,0.02347665629850997,PMG,24.05,-1.0,463362780000,15522653130000.0,4992892828.0,300652519561.0,364419992374,39123931907,89300000000,218893769212.0,53206132458.0,646533202139
214,2021/1/0/0,0.1216002131854504,PNC,9.45,-1.0,110402410000,1059863136000.0,-1393830161.0,76678744668.0,128879583285,29623993712,42200000000,125865013398.0,244120683870.0,341670404261
215,2021/1/0/0,0.0523321455542583,PNJ,96.0,-1.0,1605080895632,137234416576536.0,512612208810.0,5856651852958.0,7181771463337,213388374979,0,120418640082.0,6420735030803.0,2374110981390
216,2021/1/0/0,0.05676288279532566,POM,17.95,-1.0,2796763360000,47544977120000.0,74648459903.0,2486903865931.0,2698789963769,27556575317,0,3634184903445.0,2585670406721.0,7066819717539
217,2021/1/0/0,0.02396571343955472,POW,12.3,-1.0,23418716000000,319665473400000.0,566345102169.0,6785177211885.0,7661011132024,7982652679429,778631386741,10189823892886.0,1897149235458.0,19440321838897
218,2021/1/0/0,0.0129665304158887,PPC,27.65,-1.0,3262350000000,83189925000000.0,138452836425.0,1048790997420.0,1078684692808,92489991919,1595000000000,1233338237199.0,581340448514.0,478022423108
219,2021/1/0/0,0.07009632179786345,PSH,25.0,-1.0,1261967800000,24923864050000.0,44498567660.0,1548829615754.0,1747071194895,141368944717,1000000000,737455288413.0,5599994909651.0,6119363640921
220,2021/1/0/0,0.03417392354702455,PTB,81.5,-1.0,485994410000,41066527645000.0,102504957548.0,1081895730162.0,1403404376082,179550636005,144175634275,926755867464.0,1568684765319.0,2694056383245
221,2021/1/0/0,0.001781100902833333,PTL,5.5,-1.0,1000000000000,6000000000000.0,-3160911683.0,9834597521.0,10686605417,21377952315,153526430029,539599349905.0,148935490098.0,409622626912
222,2021/1/0/0,0.005622278795920579,PVD,20.1,-1.0,4215457890000,97798623048000.0,-109945764739.0,577668686537.0,549851124633,838477623940,1435977470400,1747636738430.0,931129485000.0,2702939449760
223,2021/1/0/0,0.03485704096111607,PVT,16.8,-1.0,2814401620000,49252028350000.0,173793183569.0,1459109170260.0,1716779969614,1619840647280,1475678042367,1291039116141.0,142305232444.0,2298337125511
224,2021/1/0/0,0.001812130778077269,PXI,3.8,-1.0,300000000000,1113000000000.0,-137680473.0,2144820759.0,2016901556,46405251772,0,196913038955.0,142010345948.0,187974432920
225,2021/1/0/0,0.056505446375,PXS,6.61,-1.0,600000000000,4632000000000.0,1530177195.0,250579937110.0,261733227609,67888146551,0,209434814066.0,332761234422.0,887099614721
226,2021/1/0/0,0.10883280202934,QBS,3.35,-1.0,693299280000,2461212444000.0,2087394868.0,262017709134.0,267860646670,25250800414,10300000000,652079438789.0,1010537385.0,496259132323
227,2021/1/0/0,0.01403325138119854,QCG,8.18,-1.0,2751293100000,24706612038000.0,19351290466.0,273238434069.0,346714097507,25282848339,0,464615635791.0,7122336763105.0,5426619151070
228,2021/1/0/0,0.05715803813750396,RAL,225.0,-1.0,120750000000,26806500000000.0,109987724746.0,1076685889895.0,1532206949333,1041963124244,0,2468870199773.0,727683169088.0,3328042736452
229,2021/1/0/0,0.1251239867975389,RDP,10.25,-1.0,373367160000,4405732488000.0,13252432726.0,486600893669.0,551262813662,24603705523,0,557166380190.0,628486730035.0,1152571606251
230,2021/1/0/0,0.007077789940210587,REE,55.1,-1.0,3100588410000,167121715299000.0,471790340937.0,746519129683.0,1182852395334,1177800418926,865891279760,2937677687284.0,833780267864.0,3127228400175
231,2021/1/0/0,0.001767811218869149,RIC,19.85,-1.0,703687540000,15445941503000.0,-26661108000.0,38240518650.0,27305508675,17224682750,0,11024486660.0,23564267210.0,114033848500
232,2021/1/0/0,0.01643323945562117,ROS,6.57,-1.0,5675981210000,25712194881300.0,18144137418.0,414954893057.0,422534655414,16726499851,0,3950658995334.0,2769090344449.0,4953565342890
233,2021/1/0/0,0.004492306209521922,S4A,27.4,-1.0,422000000000,11098600000000.0,16055823035.0,24281465592.0,49858309697,18695528193,2000000000,40025079058.0,1163720817.0,92526324174
234,2021/1/0/0,0.005106130412138801,SAB,156.0,-1.0,6412811860000,1147893322940000.0,986344017051.0,4149521698338.0,5861293006155,2780498994394,13570529000000,595353569509.0,2046533551293.0,4846369155607
235,2021/1/0/0,0.01172951291162906,SAM,10.2,-1.0,3499971900000,37799696520000.0,9497112030.0,412367273801.0,443372028387,412867452282,138894170060,1461232247226.0,403367720205.0,1378421935590
236,2021/1/0/0,0.05054941722582717,SAV,29.6,-1.0,145998550000,5547944900000.0,10305671589.0,248145416422.0,280445381496,84321696242,34169045672,125221860071.0,85582258290.0,225869902564
237,2021/1/0/0,0.007648539291415564,SBA,16.3,-1.0,604882610000,9647877629500.0,28664793339.0,29539780464.0,73792171128,7756330300,0,69186971089.0,2730797135.0,138565291323
238,2021/1/0/0,0.02251019165314647,SBT,19.85,-1.0,6171581470000,141329215663000.0,192341056619.0,2679656632211.0,3181347730763,600805350496,1584594487721,5906192176924.0,4104666629728.0,9286427272213
239,2021/1/0/0,0.02182471218076439,SBV,15.0,-1.0,273664760000,4570201492000.0,4101224004.0,63100805853.0,99743332171,19818509444,375000,258575424918.0,150285000983.0,307474635438
240,2021/1/0/0,0.1350928761902263,SC5,25.5,-1.0,149845500000,3041863650000.0,7852343450.0,390155676252.0,410934109457,254685641505,13018155110,1222329752448.0,617468523505.0,1850512613496
241,2021/1/0/0,0.03151373902199488,SCD,22.9,-1.0,85000000000,1955000000000.0,-247286293.0,46764813225.0,61609359788,58210819110,50000000000,27646615094.0,14618194337.0,25695667010
